timestamp_iso,crisis_pressure,crisis_band,escalation_forecast,forecast_band
2026-07-23T16:42:12.908Z,92,extreme,61,high
2026-07-23T16:47:04.306Z,92,extreme,61,high
2026-07-23T16:52:05.060Z,92,extreme,61,high
2026-07-23T16:57:05.215Z,92,extreme,61,high
2026-07-23T17:02:05.158Z,92,extreme,61,high
2026-07-23T17:07:09.046Z,92,extreme,61,high
2026-07-23T17:12:05.763Z,92,extreme,61,high
2026-07-23T17:17:13.931Z,92,extreme,61,high
2026-07-23T17:22:06.752Z,92,extreme,61,high
2026-07-23T17:27:10.463Z,92,extreme,61,high
2026-07-23T17:32:04.606Z,92,extreme,61,high
2026-07-23T17:37:08.637Z,92,extreme,61,high
2026-07-23T17:42:08.335Z,92,extreme,61,high
2026-07-23T17:47:10.257Z,92,extreme,61,high
2026-07-23T17:52:11.563Z,92,extreme,61,high
2026-07-23T17:57:06.426Z,92,extreme,61,high
2026-07-23T18:02:11.773Z,92,extreme,61,high
2026-07-23T18:07:10.929Z,92,extreme,62,high
2026-07-23T18:12:06.707Z,92,extreme,62,high
2026-07-23T18:17:07.954Z,92,extreme,62,high
2026-07-23T18:22:14.534Z,92,extreme,62,high
2026-07-23T18:27:04.589Z,92,extreme,62,high
2026-07-23T18:32:05.923Z,92,extreme,62,high
2026-07-23T18:37:04.723Z,92,extreme,62,high
2026-07-23T18:42:06.817Z,92,extreme,62,high
2026-07-23T18:47:04.698Z,92,extreme,62,high
2026-07-23T18:52:07.855Z,92,extreme,62,high
2026-07-23T18:57:05.122Z,92,extreme,62,high
2026-07-23T19:02:12.926Z,92,extreme,62,high
2026-07-23T19:07:03.864Z,92,extreme,62,high
2026-07-23T19:12:05.037Z,92,extreme,62,high
2026-07-23T19:17:04.571Z,92,extreme,62,high
2026-07-23T19:22:04.471Z,92,extreme,62,high
2026-07-23T19:27:15.945Z,92,extreme,62,high
2026-07-23T19:32:05.744Z,92,extreme,62,high
2026-07-23T19:37:12.285Z,92,extreme,62,high
2026-07-23T19:42:10.534Z,92,extreme,62,high
2026-07-23T19:47:03.858Z,92,extreme,62,high
2026-07-23T19:52:10.546Z,92,extreme,62,high
2026-07-23T19:57:05.090Z,92,extreme,62,high
2026-07-23T20:02:13.552Z,92,extreme,62,high
2026-07-23T20:07:13.637Z,92,extreme,62,high
2026-07-23T20:12:05.032Z,92,extreme,62,high
2026-07-23T20:17:08.638Z,92,extreme,62,high
2026-07-23T20:22:10.292Z,92,extreme,62,high
2026-07-23T20:27:08.884Z,92,extreme,62,high
2026-07-23T20:32:12.311Z,92,extreme,62,high
2026-07-23T20:37:05.291Z,92,extreme,62,high
2026-07-23T20:42:06.070Z,92,extreme,62,high
2026-07-23T20:47:03.741Z,92,extreme,62,high
2026-07-23T20:52:14.284Z,92,extreme,62,high
2026-07-23T20:57:05.632Z,92,extreme,62,high
2026-07-23T21:02:14.825Z,92,extreme,62,high
2026-07-23T21:07:13.042Z,92,extreme,62,high
2026-07-23T21:12:11.433Z,92,extreme,62,high
2026-07-23T21:17:07.540Z,92,extreme,62,high
2026-07-23T21:22:11.420Z,92,extreme,62,high
2026-07-23T21:27:07.971Z,92,extreme,62,high
2026-07-23T21:32:06.277Z,92,extreme,62,high
2026-07-23T21:37:07.018Z,92,extreme,62,high
2026-07-23T21:42:13.668Z,92,extreme,62,high
2026-07-23T21:47:05.059Z,92,extreme,62,high
2026-07-23T21:52:07.797Z,92,extreme,62,high
2026-07-23T21:57:06.329Z,92,extreme,62,high
2026-07-23T22:02:03.261Z,92,extreme,62,high
2026-07-23T22:07:03.217Z,92,extreme,62,high
2026-07-23T22:12:03.792Z,92,extreme,62,high
2026-07-23T22:17:03.183Z,92,extreme,62,high
2026-07-23T22:22:04.193Z,92,extreme,62,high
2026-07-23T22:27:03.139Z,92,extreme,62,high
2026-07-23T22:32:03.619Z,92,extreme,62,high
2026-07-23T22:37:03.052Z,92,extreme,62,high
2026-07-23T22:42:03.674Z,92,extreme,62,high
2026-07-23T22:47:03.123Z,92,extreme,62,high
2026-07-23T22:52:05.618Z,92,extreme,62,high
2026-07-23T22:57:04.462Z,92,extreme,62,high
2026-07-23T23:02:04.688Z,92,extreme,62,high
2026-07-23T23:07:03.864Z,92,extreme,62,high
2026-07-23T23:12:03.755Z,92,extreme,62,high
2026-07-23T23:17:03.132Z,92,extreme,62,high
2026-07-23T23:22:03.598Z,92,extreme,62,high
2026-07-23T23:27:03.566Z,92,extreme,62,high
2026-07-23T23:32:03.332Z,92,extreme,62,high
2026-07-23T23:37:03.410Z,92,extreme,62,high
2026-07-23T23:42:03.761Z,92,extreme,62,high
2026-07-23T23:47:03.771Z,92,extreme,62,high
2026-07-23T23:52:03.746Z,92,extreme,62,high
2026-07-23T23:57:03.248Z,92,extreme,62,high
2026-07-24T00:02:04.035Z,92,extreme,62,high
2026-07-24T00:07:03.891Z,92,extreme,62,high
2026-07-24T00:12:03.858Z,92,extreme,62,high
2026-07-24T00:17:03.144Z,92,extreme,62,high
2026-07-24T00:22:03.163Z,92,extreme,62,high
2026-07-24T00:27:03.052Z,92,extreme,62,high
2026-07-24T00:32:03.896Z,92,extreme,62,high
2026-07-24T00:37:03.757Z,92,extreme,62,high
2026-07-24T00:42:03.086Z,92,extreme,62,high
2026-07-24T00:47:03.646Z,92,extreme,62,high
2026-07-24T00:52:03.102Z,92,extreme,62,high
2026-07-24T00:57:03.183Z,92,extreme,62,high
2026-07-24T01:02:03.138Z,92,extreme,62,high
2026-07-24T01:07:03.748Z,92,extreme,62,high
2026-07-24T01:12:04.173Z,92,extreme,62,high
2026-07-24T01:17:03.643Z,92,extreme,62,high
2026-07-24T01:22:03.168Z,92,extreme,62,high
2026-07-24T01:27:03.702Z,92,extreme,62,high
2026-07-24T01:32:03.352Z,92,extreme,62,high
2026-07-24T01:37:03.853Z,92,extreme,62,high
2026-07-24T01:42:04.003Z,92,extreme,62,high
2026-07-24T01:47:03.648Z,92,extreme,62,high
2026-07-24T01:52:03.878Z,92,extreme,62,high
2026-07-24T01:57:03.143Z,92,extreme,62,high
2026-07-24T02:02:03.196Z,92,extreme,62,high
2026-07-24T02:07:03.780Z,92,extreme,62,high
2026-07-24T02:12:03.408Z,92,extreme,62,high
2026-07-24T02:17:03.807Z,92,extreme,62,high
2026-07-24T02:22:03.635Z,92,extreme,62,high
2026-07-24T02:27:03.919Z,92,extreme,62,high
2026-07-24T02:32:03.228Z,92,extreme,62,high
2026-07-24T02:37:03.844Z,92,extreme,62,high
2026-07-24T02:42:03.102Z,92,extreme,62,high
2026-07-24T02:47:03.270Z,92,extreme,62,high
2026-07-24T02:52:03.728Z,92,extreme,62,high
2026-07-24T02:57:03.390Z,92,extreme,62,high
2026-07-24T03:02:04.575Z,92,extreme,62,high
2026-07-24T03:07:10.535Z,92,extreme,62,high
2026-07-24T03:12:09.465Z,92,extreme,62,high
2026-07-24T03:17:08.633Z,92,extreme,62,high
2026-07-24T03:22:07.618Z,92,extreme,62,high
2026-07-24T03:27:05.298Z,92,extreme,62,high
2026-07-24T03:32:04.025Z,92,extreme,62,high
2026-07-24T03:37:04.570Z,92,extreme,62,high
2026-07-24T03:42:09.533Z,92,extreme,62,high
2026-07-24T03:47:12.968Z,92,extreme,62,high
2026-07-24T03:52:13.657Z,92,extreme,62,high
2026-07-24T03:57:04.142Z,92,extreme,62,high
2026-07-24T04:02:08.861Z,92,extreme,62,high
2026-07-24T04:07:06.944Z,92,extreme,62,high
2026-07-24T04:12:08.359Z,92,extreme,62,high
2026-07-24T04:17:10.081Z,92,extreme,62,high
2026-07-24T04:22:10.332Z,92,extreme,62,high
2026-07-24T04:27:06.158Z,92,extreme,62,high
2026-07-24T04:32:06.705Z,92,extreme,62,high
2026-07-24T04:37:04.673Z,92,extreme,62,high
2026-07-24T04:42:04.308Z,92,extreme,62,high
2026-07-24T04:47:08.284Z,92,extreme,62,high
2026-07-24T04:52:07.581Z,92,extreme,62,high
2026-07-24T04:57:05.575Z,92,extreme,62,high
2026-07-24T05:02:08.670Z,92,extreme,62,high
2026-07-24T05:07:07.143Z,92,extreme,62,high
2026-07-24T05:12:06.201Z,92,extreme,62,high
2026-07-24T05:17:12.436Z,92,extreme,62,high
2026-07-24T05:22:08.906Z,92,extreme,62,high
2026-07-24T05:27:04.350Z,92,extreme,62,high
2026-07-24T05:32:03.710Z,92,extreme,62,high
2026-07-24T05:37:09.824Z,92,extreme,62,high
2026-07-24T05:42:09.613Z,92,extreme,62,high
2026-07-24T05:47:04.844Z,92,extreme,62,high
2026-07-24T05:52:08.486Z,92,extreme,62,high
2026-07-24T05:57:11.651Z,92,extreme,62,high
2026-07-24T06:02:10.372Z,92,extreme,62,high
2026-07-24T06:07:05.768Z,92,extreme,62,high
2026-07-24T06:12:03.363Z,92,extreme,62,high
2026-07-24T06:17:08.914Z,92,extreme,62,high
2026-07-24T06:22:13.374Z,92,extreme,62,high
2026-07-24T06:27:04.476Z,92,extreme,62,high
2026-07-24T06:32:10.317Z,92,extreme,62,high
2026-07-24T06:37:11.371Z,92,extreme,62,high
2026-07-24T06:42:07.611Z,92,extreme,62,high
2026-07-24T06:47:09.662Z,92,extreme,62,high
2026-07-24T06:52:05.829Z,92,extreme,62,high
2026-07-24T06:57:05.454Z,92,extreme,62,high
2026-07-24T07:02:05.992Z,92,extreme,62,high
2026-07-24T07:07:06.054Z,92,extreme,62,high
2026-07-24T07:12:10.305Z,92,extreme,62,high
2026-07-24T07:17:04.016Z,92,extreme,62,high
2026-07-24T07:22:03.080Z,92,extreme,62,high
2026-07-24T07:27:03.717Z,92,extreme,62,high
2026-07-24T07:32:04.037Z,92,extreme,62,high
2026-07-24T07:37:03.827Z,92,extreme,62,high
2026-07-24T07:42:03.170Z,92,extreme,62,high
2026-07-24T07:47:03.020Z,92,extreme,62,high
2026-07-24T07:52:03.264Z,92,extreme,62,high
2026-07-24T07:57:03.570Z,92,extreme,62,high
2026-07-24T08:02:10.542Z,92,extreme,62,high
2026-07-24T08:07:08.856Z,92,extreme,62,high
2026-07-24T08:12:09.665Z,92,extreme,62,high
2026-07-24T08:17:05.855Z,92,extreme,62,high
2026-07-24T08:22:13.707Z,92,extreme,62,high
2026-07-24T08:27:07.888Z,92,extreme,62,high
2026-07-24T08:32:04.965Z,92,extreme,62,high
2026-07-24T08:37:05.133Z,92,extreme,62,high
2026-07-24T08:42:10.738Z,92,extreme,62,high
2026-07-24T08:47:06.212Z,92,extreme,62,high
2026-07-24T08:52:05.573Z,92,extreme,62,high
2026-07-24T08:57:12.010Z,92,extreme,62,high
2026-07-24T09:02:12.193Z,92,extreme,62,high
2026-07-24T09:07:06.023Z,92,extreme,62,high
2026-07-24T09:12:07.817Z,92,extreme,62,high
2026-07-24T09:17:06.156Z,92,extreme,62,high
2026-07-24T09:22:03.693Z,92,extreme,62,high
2026-07-24T09:27:03.747Z,92,extreme,62,high
2026-07-24T09:32:03.473Z,92,extreme,62,high
2026-07-24T09:37:03.302Z,92,extreme,62,high
2026-07-24T09:42:03.845Z,92,extreme,62,high
2026-07-24T09:47:03.142Z,92,extreme,62,high
2026-07-24T09:52:03.154Z,92,extreme,62,high
2026-07-24T09:57:03.043Z,92,extreme,62,high
2026-07-24T10:02:03.727Z,92,extreme,62,high
2026-07-24T10:07:03.226Z,92,extreme,62,high
2026-07-24T10:12:03.203Z,92,extreme,62,high
2026-07-24T10:17:03.064Z,92,extreme,62,high
2026-07-24T10:22:04.010Z,92,extreme,62,high
2026-07-24T10:27:03.032Z,92,extreme,62,high
2026-07-24T10:32:03.581Z,92,extreme,62,high
2026-07-24T10:37:03.785Z,92,extreme,61,high
2026-07-24T10:42:03.933Z,92,extreme,61,high
2026-07-24T10:47:04.191Z,92,extreme,61,high
2026-07-24T10:52:03.744Z,92,extreme,61,high
2026-07-24T10:57:03.757Z,92,extreme,61,high
2026-07-24T11:02:03.154Z,92,extreme,61,high
2026-07-24T11:07:03.769Z,92,extreme,61,high
2026-07-24T11:12:04.585Z,92,extreme,61,high
2026-07-24T11:17:03.276Z,92,extreme,61,high
2026-07-24T11:22:03.696Z,92,extreme,61,high
2026-07-24T11:27:03.798Z,92,extreme,61,high
2026-07-24T11:32:04.503Z,92,extreme,61,high
2026-07-24T11:37:03.099Z,92,extreme,61,high
2026-07-24T11:42:03.252Z,92,extreme,61,high
2026-07-24T11:47:04.249Z,92,extreme,61,high
2026-07-24T11:52:03.116Z,92,extreme,61,high
2026-07-24T11:57:03.799Z,92,extreme,61,high
2026-07-24T12:02:03.859Z,92,extreme,61,high
2026-07-24T12:07:04.123Z,92,extreme,61,high
2026-07-24T12:12:03.800Z,92,extreme,61,high
2026-07-24T12:17:03.699Z,92,extreme,61,high
2026-07-24T12:22:03.677Z,92,extreme,61,high
2026-07-24T12:27:03.054Z,92,extreme,61,high
2026-07-24T12:32:03.844Z,92,extreme,61,high
2026-07-24T12:37:04.101Z,92,extreme,61,high
2026-07-24T12:42:03.553Z,92,extreme,61,high
2026-07-24T12:47:03.104Z,92,extreme,61,high
2026-07-24T12:52:03.724Z,92,extreme,61,high
2026-07-24T12:57:03.132Z,92,extreme,61,high
2026-07-24T13:02:03.096Z,92,extreme,61,high
2026-07-24T13:07:03.224Z,92,extreme,61,high
2026-07-24T13:12:03.135Z,92,extreme,61,high
2026-07-24T13:17:03.093Z,92,extreme,61,high
2026-07-24T13:22:03.684Z,92,extreme,61,high
2026-07-24T13:27:03.728Z,92,extreme,61,high
2026-07-24T13:32:03.923Z,92,extreme,61,high
2026-07-24T13:37:03.580Z,92,extreme,61,high
2026-07-24T13:42:03.050Z,92,extreme,61,high
2026-07-24T13:47:04.053Z,92,extreme,61,high
2026-07-24T13:52:03.836Z,92,extreme,61,high
2026-07-24T13:57:03.168Z,92,extreme,61,high
2026-07-24T14:02:03.238Z,92,extreme,61,high
2026-07-24T14:07:03.533Z,92,extreme,61,high
2026-07-24T14:12:03.147Z,92,extreme,61,high
2026-07-24T14:17:04.184Z,92,extreme,61,high
2026-07-24T14:22:03.795Z,92,extreme,61,high
2026-07-24T14:27:03.055Z,92,extreme,61,high
2026-07-24T14:32:03.763Z,92,extreme,61,high
2026-07-24T14:37:03.114Z,92,extreme,61,high
2026-07-24T14:42:03.208Z,92,extreme,61,high
2026-07-24T14:47:04.042Z,92,extreme,61,high
2026-07-24T14:52:03.751Z,92,extreme,61,high
2026-07-24T14:57:03.682Z,92,extreme,61,high
2026-07-24T15:02:03.659Z,92,extreme,61,high
2026-07-24T15:07:03.579Z,92,extreme,61,high
2026-07-24T15:12:03.853Z,92,extreme,61,high
2026-07-24T15:17:04.095Z,92,extreme,61,high
2026-07-24T15:22:03.943Z,92,extreme,61,high
2026-07-24T15:27:03.583Z,92,extreme,61,high
2026-07-24T15:32:03.666Z,92,extreme,61,high
2026-07-24T15:37:03.780Z,92,extreme,61,high
2026-07-24T15:42:03.599Z,92,extreme,61,high
2026-07-24T15:47:03.509Z,92,extreme,61,high
2026-07-24T15:52:04.116Z,92,extreme,61,high
2026-07-24T15:57:03.669Z,92,extreme,61,high
2026-07-24T16:02:03.864Z,92,extreme,61,high
2026-07-24T16:07:03.129Z,92,extreme,61,high
2026-07-24T16:12:03.718Z,92,extreme,61,high
2026-07-24T16:17:04.064Z,92,extreme,61,high
2026-07-24T16:22:03.445Z,92,extreme,61,high
2026-07-24T16:27:03.707Z,92,extreme,61,high
2026-07-24T16:32:03.957Z,92,extreme,61,high
2026-07-24T16:37:03.215Z,92,extreme,61,high
2026-07-24T16:42:03.720Z,92,extreme,61,high
2026-07-24T16:47:03.655Z,92,extreme,61,high
2026-07-24T16:52:03.143Z,92,extreme,61,high
2026-07-24T16:57:03.216Z,92,extreme,61,high
2026-07-24T17:02:03.093Z,92,extreme,61,high
2026-07-24T17:07:03.732Z,92,extreme,61,high
2026-07-24T17:12:04.821Z,92,extreme,61,high
2026-07-24T17:17:03.167Z,92,extreme,61,high
2026-07-24T17:22:03.886Z,92,extreme,61,high
2026-07-24T17:27:03.094Z,92,extreme,61,high
2026-07-24T17:32:03.059Z,92,extreme,61,high
2026-07-24T17:37:03.858Z,92,extreme,61,high
2026-07-24T17:42:03.700Z,92,extreme,61,high
2026-07-24T17:47:03.451Z,92,extreme,61,high
2026-07-24T17:52:03.099Z,92,extreme,61,high
2026-07-24T17:57:03.083Z,92,extreme,61,high
2026-07-24T18:02:11.444Z,92,extreme,61,high
2026-07-24T18:07:13.379Z,92,extreme,61,high
2026-07-24T18:12:07.718Z,92,extreme,61,high
2026-07-24T18:17:13.274Z,92,extreme,61,high
2026-07-24T18:22:15.151Z,92,extreme,61,high
2026-07-24T18:27:07.651Z,92,extreme,61,high
2026-07-24T18:32:03.576Z,92,extreme,61,high
2026-07-24T18:37:05.878Z,92,extreme,61,high
2026-07-24T18:42:08.983Z,92,extreme,61,high
2026-07-24T18:47:09.055Z,92,extreme,61,high
2026-07-24T18:52:09.787Z,92,extreme,61,high
2026-07-24T18:57:11.813Z,92,extreme,61,high
2026-07-24T19:02:07.417Z,92,extreme,61,high
2026-07-24T19:07:06.734Z,92,extreme,61,high
2026-07-24T19:12:13.945Z,92,extreme,61,high
2026-07-24T19:17:13.316Z,92,extreme,61,high
2026-07-24T19:22:05.455Z,92,extreme,61,high
2026-07-24T19:27:04.506Z,92,extreme,61,high
2026-07-24T19:32:11.442Z,92,extreme,61,high
2026-07-24T19:37:06.009Z,92,extreme,61,high
2026-07-24T19:42:03.831Z,92,extreme,61,high
2026-07-24T19:47:10.633Z,92,extreme,61,high
2026-07-24T19:52:05.931Z,92,extreme,61,high
2026-07-24T19:57:06.985Z,92,extreme,61,high
2026-07-24T20:02:07.073Z,92,extreme,61,high
2026-07-24T20:07:12.983Z,92,extreme,61,high
2026-07-24T20:12:10.087Z,92,extreme,61,high
2026-07-24T20:17:11.835Z,92,extreme,61,high
2026-07-24T20:22:07.082Z,92,extreme,61,high
2026-07-24T20:27:05.567Z,92,extreme,61,high
2026-07-24T20:32:07.694Z,92,extreme,61,high
2026-07-24T20:37:06.067Z,92,extreme,61,high
2026-07-24T20:42:13.948Z,92,extreme,61,high
2026-07-24T20:47:12.334Z,92,extreme,61,high
2026-07-24T20:52:13.474Z,92,extreme,61,high
2026-07-24T20:57:10.563Z,92,extreme,61,high
2026-07-24T21:02:09.180Z,92,extreme,61,high
2026-07-24T21:07:09.350Z,92,extreme,61,high
2026-07-24T21:12:08.946Z,92,extreme,61,high
2026-07-24T21:17:12.139Z,92,extreme,61,high
2026-07-24T21:22:04.991Z,92,extreme,61,high
2026-07-24T21:27:09.632Z,92,extreme,61,high
2026-07-24T21:32:05.756Z,92,extreme,61,high
2026-07-24T21:37:09.772Z,92,extreme,61,high
2026-07-24T21:42:04.346Z,92,extreme,61,high
2026-07-24T21:47:06.513Z,92,extreme,61,high
2026-07-24T21:52:13.446Z,92,extreme,61,high
2026-07-24T21:57:03.670Z,92,extreme,61,high
2026-07-24T22:02:07.089Z,92,extreme,61,high
2026-07-24T22:07:07.583Z,92,extreme,61,high
2026-07-24T22:12:14.613Z,92,extreme,61,high
2026-07-24T22:17:09.891Z,92,extreme,61,high
2026-07-24T22:22:10.806Z,92,extreme,61,high
2026-07-24T22:27:08.258Z,92,extreme,61,high
2026-07-24T22:32:13.207Z,92,extreme,61,high
2026-07-24T22:37:04.375Z,92,extreme,61,high
2026-07-24T22:42:05.308Z,92,extreme,61,high
2026-07-24T22:47:06.921Z,92,extreme,61,high
2026-07-24T22:52:08.667Z,92,extreme,61,high
2026-07-24T22:57:07.812Z,92,extreme,61,high
2026-07-24T23:02:12.640Z,92,extreme,61,high
2026-07-24T23:07:11.815Z,92,extreme,61,high
2026-07-24T23:12:07.017Z,92,extreme,61,high
2026-07-24T23:17:09.757Z,92,extreme,61,high
2026-07-24T23:22:04.726Z,92,extreme,61,high
2026-07-24T23:27:11.165Z,92,extreme,61,high
2026-07-24T23:32:09.777Z,92,extreme,61,high
2026-07-24T23:37:08.662Z,92,extreme,61,high
2026-07-24T23:42:03.683Z,92,extreme,61,high
2026-07-24T23:47:07.814Z,92,extreme,61,high
2026-07-24T23:52:04.056Z,92,extreme,61,high
2026-07-24T23:57:07.461Z,92,extreme,61,high
2026-07-25T00:02:07.379Z,92,extreme,61,high
2026-07-25T00:07:13.046Z,92,extreme,61,high
2026-07-25T00:12:12.431Z,92,extreme,61,high
2026-07-25T00:17:12.005Z,92,extreme,61,high
2026-07-25T00:22:12.174Z,92,extreme,61,high
2026-07-25T00:27:11.896Z,92,extreme,61,high
2026-07-25T00:32:16.543Z,92,extreme,61,high
2026-07-25T00:37:05.204Z,92,extreme,61,high
2026-07-25T00:42:04.358Z,92,extreme,61,high
2026-07-25T00:47:06.538Z,92,extreme,61,high
2026-07-25T00:52:06.735Z,92,extreme,61,high
2026-07-25T00:57:12.159Z,92,extreme,61,high
2026-07-25T01:02:14.494Z,92,extreme,61,high
2026-07-25T01:07:09.447Z,92,extreme,61,high
2026-07-25T01:12:10.992Z,92,extreme,61,high
2026-07-25T01:17:07.865Z,92,extreme,61,high
2026-07-25T01:22:05.572Z,92,extreme,61,high
2026-07-25T01:27:09.273Z,92,extreme,61,high
2026-07-25T01:32:10.563Z,92,extreme,61,high
2026-07-25T01:37:07.429Z,92,extreme,61,high
2026-07-25T01:42:11.422Z,92,extreme,61,high
2026-07-25T01:47:08.997Z,92,extreme,61,high
2026-07-25T01:52:05.469Z,92,extreme,61,high
2026-07-25T01:57:11.580Z,92,extreme,61,high
2026-07-25T02:02:05.153Z,92,extreme,61,high
2026-07-25T02:07:06.974Z,92,extreme,61,high
2026-07-25T02:12:07.364Z,92,extreme,61,high
2026-07-25T02:17:13.717Z,92,extreme,61,high
2026-07-25T02:22:04.842Z,92,extreme,61,high
2026-07-25T02:27:12.079Z,92,extreme,61,high
2026-07-25T02:32:13.755Z,92,extreme,61,high
2026-07-25T02:37:15.850Z,92,extreme,61,high
2026-07-25T02:42:03.033Z,92,extreme,61,high
2026-07-25T02:47:04.188Z,92,extreme,61,high
2026-07-25T02:52:03.158Z,92,extreme,61,high
2026-07-25T02:57:03.087Z,92,extreme,61,high
2026-07-25T03:02:03.600Z,92,extreme,61,high
2026-07-25T03:07:03.616Z,92,extreme,61,high
2026-07-25T03:12:03.003Z,92,extreme,61,high
2026-07-25T03:17:03.095Z,92,extreme,61,high
2026-07-25T03:22:03.256Z,92,extreme,61,high
2026-07-25T03:27:03.780Z,92,extreme,61,high
2026-07-25T03:32:04.243Z,92,extreme,61,high
2026-07-25T03:37:03.046Z,92,extreme,61,high
2026-07-25T03:42:03.141Z,92,extreme,61,high
2026-07-25T03:47:03.889Z,92,extreme,61,high
2026-07-25T03:52:03.160Z,92,extreme,61,high
2026-07-25T03:57:03.494Z,92,extreme,61,high
2026-07-25T04:02:03.782Z,92,extreme,61,high
2026-07-25T04:07:03.009Z,92,extreme,61,high
2026-07-25T04:12:03.199Z,92,extreme,61,high
2026-07-25T04:17:03.914Z,92,extreme,61,high
2026-07-25T04:22:03.764Z,92,extreme,61,high
2026-07-25T04:27:03.562Z,92,extreme,61,high
2026-07-25T04:32:03.050Z,92,extreme,61,high
2026-07-25T04:37:03.631Z,92,extreme,61,high
2026-07-25T04:42:04.054Z,92,extreme,61,high
2026-07-25T04:47:03.724Z,92,extreme,61,high
2026-07-25T04:52:03.852Z,92,extreme,61,high
2026-07-25T04:57:04.124Z,92,extreme,61,high
2026-07-25T05:02:03.152Z,92,extreme,61,high
2026-07-25T05:07:03.118Z,92,extreme,61,high
2026-07-25T05:12:03.128Z,92,extreme,61,high
2026-07-25T05:17:03.175Z,92,extreme,61,high
2026-07-25T05:22:04.981Z,92,extreme,61,high
2026-07-25T05:27:03.048Z,92,extreme,61,high
2026-07-25T05:32:03.043Z,92,extreme,61,high
2026-07-25T05:37:03.592Z,92,extreme,61,high
2026-07-25T05:42:03.312Z,92,extreme,61,high
2026-07-25T05:47:03.119Z,92,extreme,61,high
2026-07-25T05:52:03.719Z,92,extreme,61,high
2026-07-25T05:57:03.929Z,92,extreme,61,high
2026-07-25T06:02:03.649Z,92,extreme,61,high
2026-07-25T06:07:03.232Z,92,extreme,61,high
2026-07-25T06:12:03.050Z,92,extreme,61,high
2026-07-25T06:17:03.600Z,92,extreme,61,high
2026-07-25T06:22:03.026Z,92,extreme,61,high
2026-07-25T06:27:03.739Z,92,extreme,61,high
2026-07-25T06:32:03.132Z,92,extreme,61,high
2026-07-25T06:37:03.674Z,92,extreme,61,high
2026-07-25T06:42:02.993Z,92,extreme,61,high
2026-07-25T06:47:03.575Z,92,extreme,61,high
2026-07-25T06:52:04.292Z,92,extreme,61,high
2026-07-25T06:57:03.711Z,92,extreme,61,high
2026-07-25T07:02:03.848Z,92,extreme,61,high
2026-07-25T07:07:03.695Z,92,extreme,61,high
2026-07-25T07:12:03.757Z,92,extreme,61,high
2026-07-25T07:17:03.658Z,92,extreme,61,high
2026-07-25T07:22:03.143Z,92,extreme,61,high
2026-07-25T07:27:03.118Z,92,extreme,61,high
2026-07-25T07:32:03.189Z,92,extreme,61,high
2026-07-25T07:37:03.038Z,92,extreme,61,high
2026-07-25T07:42:03.127Z,92,extreme,61,high
2026-07-25T07:47:03.669Z,92,extreme,61,high
2026-07-25T07:52:03.629Z,92,extreme,61,high
2026-07-25T07:57:03.587Z,92,extreme,61,high
2026-07-25T08:02:03.632Z,92,extreme,61,high
2026-07-25T08:07:03.611Z,92,extreme,61,high
2026-07-25T08:12:03.772Z,92,extreme,61,high
2026-07-25T08:17:04.000Z,92,extreme,61,high
2026-07-25T08:22:03.076Z,92,extreme,61,high
2026-07-25T08:27:03.008Z,92,extreme,61,high
2026-07-25T08:32:03.116Z,92,extreme,61,high
2026-07-25T08:37:03.053Z,92,extreme,61,high
2026-07-25T08:42:03.193Z,92,extreme,61,high
2026-07-25T08:47:03.078Z,92,extreme,61,high
2026-07-25T08:52:03.800Z,92,extreme,61,high
2026-07-25T08:57:03.756Z,92,extreme,61,high
2026-07-25T09:02:03.065Z,92,extreme,61,high
2026-07-25T09:07:03.135Z,92,extreme,61,high
2026-07-25T09:12:02.994Z,92,extreme,61,high
2026-07-25T09:17:03.033Z,92,extreme,61,high
2026-07-25T09:22:03.689Z,92,extreme,61,high
2026-07-25T09:27:03.751Z,92,extreme,61,high
2026-07-25T09:32:03.718Z,92,extreme,61,high
2026-07-25T09:37:03.246Z,92,extreme,61,high
2026-07-25T09:42:03.338Z,92,extreme,61,high
2026-07-25T09:47:03.056Z,92,extreme,61,high
2026-07-25T09:52:03.104Z,92,extreme,61,high
2026-07-25T09:57:03.835Z,92,extreme,61,high
2026-07-25T10:02:03.393Z,92,extreme,61,high
2026-07-25T10:07:03.074Z,92,extreme,61,high
2026-07-25T10:12:03.163Z,92,extreme,61,high
2026-07-25T10:17:03.406Z,92,extreme,61,high
2026-07-25T10:22:04.144Z,92,extreme,61,high
2026-07-25T10:27:03.701Z,92,extreme,61,high
2026-07-25T10:32:03.154Z,92,extreme,61,high
2026-07-25T10:37:04.026Z,92,extreme,61,high
2026-07-25T10:42:03.899Z,92,extreme,61,high
2026-07-25T10:47:03.185Z,92,extreme,61,high
2026-07-25T10:52:04.284Z,92,extreme,61,high
2026-07-25T10:57:04.362Z,92,extreme,61,high
2026-07-25T11:02:14.084Z,92,extreme,61,high
2026-07-25T11:07:12.304Z,92,extreme,61,high
2026-07-25T11:12:05.066Z,92,extreme,61,high
2026-07-25T11:17:11.831Z,92,extreme,61,high
2026-07-25T11:22:14.148Z,92,extreme,61,high
2026-07-25T11:27:07.916Z,92,extreme,61,high
2026-07-25T11:32:08.578Z,92,extreme,61,high
2026-07-25T11:37:08.549Z,92,extreme,61,high
2026-07-25T11:42:08.470Z,92,extreme,61,high
